id,id_order,product_id,product_quantity,sku,unit_price,date
1584348,500009,0,1,APP1778,39.99,2018-01-28 09:18:57
1584349,500010,0,1,MUJ0035,34.99,2018-01-28 09:19:30
1584351,500011,0,1,CEL0028,6.99,2018-01-28 09:27:04
1584353,500013,0,1,LAC0185,179.90,2018-01-28 09:38:53
1584354,500014,0,1,APP1637,949.00,2018-01-28 09:40:06
1584355,500014,0,1,STK0016,16.99,2018-01-28 09:41:06
1584359,500015,0,1,PAR0077,602.99,2018-01-28 09:44:51
1584361,500016,0,1,APP2492,1.329.00,2018-01-28 09:57:05
1584362,500016,0,1,ZAG0036,19.99,2018-01-28 09:57:05
1584363,500016,0,1,APP1190,54.00,2018-01-28 09:57:05
1584364,500016,0,1,OTT0175,19.99,2018-01-28 09:57:05
1584366,500017,0,1,ELA0019,19.99,2018-01-28 10:01:21
1584367,500018,0,1,APP0985,16.99,2018-01-28 10:05:36
1584368,500019,0,1,APP2483,889.00,2018-01-28 10:10:59
1584369,500019,0,1,APP2485,889.00,2018-01-28 10:11:13
1584371,500020,0,1,TPL0018,29.99,2018-01-28 10:13:33
1584372,500021,0,1,BEL0270,64.99,2018-01-28 10:16:48
1584373,500022,0,1,APP1152,51.30,2018-01-28 10:18:21
1584374,500022,0,1,WOE0008,6.99,2018-01-28 10:18:21
1584376,500023,0,1,APP1154,54.00,2018-01-28 10:19:18
1584377,500023,0,1,WOE0008,6.99,2018-01-28 10:19:18
1584378,500024,0,1,APP1151,54.00,2018-01-28 10:20:31
1584379,500024,0,1,WOE0008,6.99,2018-01-28 10:20:31
1584380,500025,0,2,APP0484,54.99,2018-01-28 10:20:41
1584381,499525,0,1,TCH0013,32.99,2018-01-28 10:22:04
1584382,494012,0,1,BEL0270,64.99,2018-01-28 10:23:09
1584383,500026,0,1,TRA0048,215.28,2018-01-28 10:23:58
1584385,500027,0,1,PAC2117,2.976.59,2018-01-28 10:25:19
1584386,494012,0,1,BEL0213,16.99,2018-01-28 10:27:45
1584388,494012,0,1,MAT0008,124.00,2018-01-28 10:29:37
1584390,500028,0,1,SEA0105,245.99,2018-01-28 10:41:17
1584392,500030,0,1,SAT0010,16.99,2018-01-28 10:44:52
1584397,500031,0,1,WDT0183,129.99,2018-01-28 10:48:46
1584401,500034,0,1,APP2411,1.785.00,2018-01-28 10:50:03
1584402,500035,0,1,APP2334,3.039.60,2018-01-28 10:52:14
1584403,500029,0,1,LIF0127,69.99,2018-01-28 10:52:19
1584404,500036,0,1,PAC2136,2.079.59,2018-01-28 10:53:34
1584405,500037,0,1,TRA0039,45.28,2018-01-28 10:54:05
1584409,500036,0,1,APP2073,1.239.00,2018-01-28 10:56:47
1584410,500040,0,1,OWC0036-2,92.99,2018-01-28 10:57:24
1584411,500041,0,1,BEL0270,64.99,2018-01-28 10:59:14
1584413,500042,0,1,APP1190,54.00,2018-01-28 11:01:44
1584414,500039,0,1,PAC2119,3.251.59,2018-01-28 11:02:14
1584416,500043,0,1,APP2478,786.00,2018-01-28 11:05:20
1584417,500044,0,1,SYN0188,175.99,2018-01-28 11:05:25
1584420,500045,0,1,APP2446,379.00,2018-01-28 11:08:06
1584421,500045,0,1,APP1190,54.00,2018-01-28 11:08:12
1584424,500045,0,1,ZAG0034,8.99,2018-01-28 11:10:49
1584426,500046,0,1,APP2522,43.00,2018-01-28 11:11:42
1584431,500048,0,1,TUC0282,11.69,2018-01-28 11:17:05
1584432,500044,0,1,SEA0110,122.99,2018-01-28 11:18:46
1584433,500045,0,1,MOS0172,24.49,2018-01-28 11:18:53
1584434,498439,0,1,PAC2133,4.977.59,2018-01-28 11:19:08
1584436,500043,0,1,BEL0310,19.99,2018-01-28 11:22:20
1584437,500049,0,1,KAN0052,9.49,2018-01-28 11:23:17
1584439,500051,0,1,BEL0375,89.99,2018-01-28 11:25:17
1584440,500052,0,1,SYN0182-A,175.99,2018-01-28 11:26:13
1584441,500053,0,1,BEL0375,89.99,2018-01-28 11:26:34
1584445,500054,0,1,APP2489,1.139.00,2018-01-28 11:30:49
1584446,500055,0,1,GRT0424,49.99,2018-01-28 11:32:23
1584450,500054,0,1,APP2491,1.329.00,2018-01-28 11:34:24
1584452,500057,0,1,KAN0052,9.49,2018-01-28 11:34:47
1584454,500043,0,1,BEL0272,16.99,2018-01-28 11:34:58
1584461,500058,0,1,APP2478,786.00,2018-01-28 11:41:06
1584463,500058,0,1,OTT0159,12.99,2018-01-28 11:43:57
1584467,500059,0,1,SAT0074,19.99,2018-01-28 11:47:40
1584468,500060,0,1,MAT0007,99.00,2018-01-28 11:51:18
1584470,500061,0,1,LGE0044,569.99,2018-01-28 11:59:31
1584471,500062,0,1,OWC0120,52.99,2018-01-28 12:00:54
1584472,500063,0,1,BEL0254,8.99,2018-01-28 12:01:50
1584473,500064,0,1,APP2348,3.721.59,2018-01-28 12:10:21
1584474,500065,0,1,APP2082,1.849.59,2018-01-28 12:11:52
1584475,500066,0,1,BEL0270,64.99,2018-01-28 12:12:07
1584477,500067,0,1,SAM0073,91.99,2018-01-28 12:12:56
1584484,500068,0,1,APP1495,679.00,2018-01-28 12:17:36
1584485,500068,0,1,ZAG0036,19.99,2018-01-28 12:17:36
1584486,500068,0,1,APP1221,109.00,2018-01-28 12:17:36
1584487,500068,0,1,APP1020,61.00,2018-01-28 12:17:36
1584488,500069,0,1,PAC2143,2.539.59,2018-01-28 12:19:21
1584489,500070,0,1,JMO0106,26.99,2018-01-28 12:19:36
1584490,500071,0,1,GRT0396,10.99,2018-01-28 12:20:44
1584491,500071,0,1,APP2494,219.00,2018-01-28 12:20:56
1584492,500072,0,1,APP0400,12.00,2018-01-28 12:27:35
1584494,500065,0,1,SAT0057,86.99,2018-01-28 12:37:06
1584495,500073,0,1,QNA0225,965.99,2018-01-28 12:37:59
1584496,500073,0,1,QNA0230,257.99,2018-01-28 12:37:59
1584497,500073,0,1,QNA0146,755.99,2018-01-28 12:37:59
1584498,500073,0,1,QNA0202,481.99,2018-01-28 12:37:59
1584499,500074,0,1,AP20414,489.00,2018-01-28 12:39:41
1584500,500075,0,1,QNA0224,844.99,2018-01-28 12:39:51
1584501,500075,0,1,QNA0230,257.99,2018-01-28 12:39:51
1584502,500075,0,1,QNA0146,755.99,2018-01-28 12:39:51
1584503,500075,0,1,QNA0202,481.99,2018-01-28 12:39:51
1584504,500065,0,1,THU0047,25.64,2018-01-28 12:41:51
1584507,500077,0,1,APP2493,191.00,2018-01-28 12:43:18
1584509,500078,0,1,NIE0009,449.00,2018-01-28 12:43:37
1584510,500079,0,1,APP1086,219.00,2018-01-28 12:45:13
1584511,500079,0,1,ZAG0036,19.99,2018-01-28 12:45:13
1584512,500080,0,1,APP1095,219.00,2018-01-28 12:45:27
1584513,500080,0,1,ZAG0036,19.99,2018-01-28 12:45:27
1584514,500081,0,1,APP2473,336.81,2018-01-28 12:45:41
1584515,500081,0,1,ZAG0036,19.99,2018-01-28 12:45:41
1584517,500082,0,1,APP1092,219.00,2018-01-28 12:45:56
1584518,500082,0,1,ZAG0036,19.99,2018-01-28 12:45:56
1584519,500083,0,1,APP2472,336.81,2018-01-28 12:46:13
1584520,500083,0,1,ZAG0036,19.99,2018-01-28 12:46:13
1584521,500084,0,1,APP2476,336.81,2018-01-28 12:46:26
1584522,500084,0,1,ZAG0036,19.99,2018-01-28 12:46:26
1584523,500085,0,1,APP2475,336.81,2018-01-28 12:46:43
1584524,500085,0,1,ZAG0036,19.99,2018-01-28 12:46:43
1584525,500086,0,1,APP2474,336.81,2018-01-28 12:46:55
1584526,500086,0,1,ZAG0036,19.99,2018-01-28 12:46:55
1584528,500088,0,1,APP1083,219.00,2018-01-28 12:47:17
1584529,500088,0,1,ZAG0036,19.99,2018-01-28 12:47:17
1584530,500089,0,1,APP1089,219.00,2018-01-28 12:47:28
1584531,500089,0,1,ZAG0036,19.99,2018-01-28 12:47:28
1584532,499764,0,1,APP2501,386.00,2018-01-28 12:47:49
1584534,500090,0,1,APP2327,2.829.59,2018-01-28 12:53:34
1584535,500091,0,1,APP2283,2.318.59,2018-01-28 12:54:22
1584536,498657,0,1,PAC2479,54.29,2018-01-28 12:54:54
1584537,500092,0,1,LIF0123,62.99,2018-01-28 12:55:02
1584540,500093,0,1,LAC0231,101.99,2018-01-28 13:06:14
1584541,500094,0,1,NIE0002-A,522.50,2018-01-28 13:13:34
1584543,500095,0,1,DLK0008,47.99,2018-01-28 13:21:12
1584545,500096,0,1,APP2279,2.430.59,2018-01-28 13:23:30
1584546,500096,0,1,SAT0053,64.99,2018-01-28 13:23:30
1584547,500096,0,1,MMW0016,19.99,2018-01-28 13:23:30
1584548,500096,0,1,APP0663,192.00,2018-01-28 13:23:30
1584550,500097,0,1,APP2268,2.894.59,2018-01-28 13:25:02
1584551,500097,0,1,SAT0054,64.99,2018-01-28 13:25:02
1584552,500097,0,1,MMW0016,19.99,2018-01-28 13:25:02
1584553,500097,0,1,APP0663,192.00,2018-01-28 13:25:02
1584555,500098,0,1,APP2189,1.714.59,2018-01-28 13:25:31
1584556,500099,0,1,APP2289,2.783.59,2018-01-28 13:26:14
1584557,500099,0,1,SAT0053,64.99,2018-01-28 13:26:14
1584558,500099,0,1,MMW0016,19.99,2018-01-28 13:26:14
1584559,500099,0,1,APP0663,192.00,2018-01-28 13:26:14
1584560,500100,0,1,OTT0153,29.99,2018-01-28 13:26:26
1584561,500098,0,1,PAC2081,2.888.59,2018-01-28 13:27:06
1584562,500098,0,1,APP2197,2.213.59,2018-01-28 13:27:27
1584563,500098,0,1,APP2240,2.098.60,2018-01-28 13:27:52
1584564,500101,0,1,APP2488,1.055.00,2018-01-28 13:29:38
1584565,500101,0,1,APP1190,54.00,2018-01-28 13:29:38
1584566,500102,0,1,APP1644,626.00,2018-01-28 13:29:47
1584568,500103,0,1,OWC0100,49.99,2018-01-28 13:32:49
1584569,500103,0,1,SEA0039,69.99,2018-01-28 13:33:37
1584570,500104,0,1,LOG0240,99.99,2018-01-28 13:37:34
1584572,500105,0,1,SAT0029,34.99,2018-01-28 13:39:59
1584573,500105,0,1,SPE0137,39.99,2018-01-28 13:42:33
1584575,500106,0,1,DLK0116,16.99,2018-01-28 13:44:07
1584578,500105,0,1,LAN0011,224.99,2018-01-28 13:45:12
1584580,500108,0,1,OWC0066,199.99,2018-01-28 13:48:17
1584581,500108,0,1,SEV0012,49.99,2018-01-28 13:48:17
1584582,500109,0,1,APP2089,1.948.59,2018-01-28 13:48:41
1584583,500110,0,1,OWC0065,346.58,2018-01-28 13:50:26
1584584,500110,0,1,SEV0012,49.99,2018-01-28 13:50:26
1584585,500111,0,1,NOM0034,24.99,2018-01-28 13:58:22
1584586,500112,0,1,PIE0007,14.99,2018-01-28 13:59:50
1584587,500113,0,1,NTE0121,14.99,2018-01-28 14:00:06
1584590,500115,0,1,BEL0270,64.99,2018-01-28 14:02:42
1584593,500116,0,1,APP1643,764.00,2018-01-28 14:08:19
1584594,500116,0,1,AP20372,789.00,2018-01-28 14:09:31
1584596,500116,0,1,AP20324,689.00,2018-01-28 14:11:30
1584597,500117,0,1,MOS0191,26.99,2018-01-28 14:13:22
1584599,500118,0,1,APP2491,1.329.00,2018-01-28 14:24:50
1584600,500119,0,1,JBL0107,69.99,2018-01-28 14:30:56
1584601,500120,0,1,APP0702,69.99,2018-01-28 14:34:48
1584602,500121,0,1,APP2278,2.087.59,2018-01-28 14:38:01
1584603,500122,0,1,MOS0243,42.99,2018-01-28 14:39:07
1584605,500124,0,1,ALL0015,20.99,2018-01-28 14:41:35
1584606,500125,0,1,APP2489,1.139.00,2018-01-28 14:42:25
1584607,500125,0,1,ZAG0036,19.99,2018-01-28 14:42:25
1584608,500125,0,1,APP1190,54.00,2018-01-28 14:42:25
1584609,500125,0,1,OTT0175,19.99,2018-01-28 14:42:25
1584611,500126,0,1,APP2483,889.00,2018-01-28 14:43:45
1584612,500127,0,1,APP2198,1.919.59,2018-01-28 14:43:59
1584613,500128,0,1,LGE0062,419.00,2018-01-28 14:44:10
1584614,500129,0,1,SYN0178,562.99,2018-01-28 14:44:28
1584615,500129,0,1,WDT0140,78.99,2018-01-28 14:44:52
1584616,500130,0,1,APP2075,2.453.38,2018-01-28 14:45:41
1584617,500131,0,1,APP1569,39.99,2018-01-28 14:46:55
1584618,500131,0,1,BEL0108,9.99,2018-01-28 14:46:55
1584619,495428,0,1,OTT0111,16.99,2018-01-28 14:47:32
1584624,500132,0,1,TRK0007,26.99,2018-01-28 14:53:12
1584627,500134,0,1,IFX0036,39.99,2018-01-28 14:55:10
1584630,500137,0,1,MIC0037,129.99,2018-01-28 14:59:07
1584631,500137,0,1,SAT0057,86.99,2018-01-28 15:00:13
1584632,500138,0,1,APP2490,1.139.00,2018-01-28 15:00:50
1584638,500139,0,2,WDT0141,84.29,2018-01-28 15:04:11
1584639,500098,0,1,APP2074,2.671.59,2018-01-28 15:04:43
1584640,500140,0,1,WDT0377,190.79,2018-01-28 15:04:47
1584642,500142,0,1,NKI0007,78.99,2018-01-28 15:12:09
1584643,500143,0,1,PAC1317,507.18,2018-01-28 15:16:39
1584644,500144,0,1,BEL0286,16.99,2018-01-28 15:20:26
1584648,500146,0,1,APP2123,866.00,2018-01-28 15:27:15
1584650,500147,0,1,APP2266,2.298.59,2018-01-28 15:29:09
1584653,500148,0,1,PAC2076,2.212.59,2018-01-28 15:32:39
1584654,500148,0,1,APP0662,138.00,2018-01-28 15:32:39
1584655,500148,0,1,MIC0036,64.99,2018-01-28 15:32:39
1584656,500148,0,1,APP1216,130.00,2018-01-28 15:32:39
1584657,500149,0,1,PAC2139,2.539.59,2018-01-28 15:32:50
1584658,500149,0,1,APP0662,138.00,2018-01-28 15:32:50
1584659,500149,0,1,MIC0036,64.99,2018-01-28 15:32:50
1584660,500149,0,1,APP1216,130.00,2018-01-28 15:32:50
1584661,500150,0,1,APP1685,9.00,2018-01-28 15:33:00
1584662,500151,0,1,APP2236,3.981.59,2018-01-28 15:33:04
1584663,500151,0,1,APP0662,138.00,2018-01-28 15:33:04
1584664,500151,0,1,MIC0036,64.99,2018-01-28 15:33:04
1584665,500151,0,1,APP1216,130.00,2018-01-28 15:33:04
1584666,500152,0,1,PAC2120,3.063.59,2018-01-28 15:33:25
1584667,500152,0,1,APP0662,138.00,2018-01-28 15:33:25
1584668,500152,0,1,MIC0036,64.99,2018-01-28 15:33:25
1584669,500152,0,1,APP1216,130.00,2018-01-28 15:33:25
1584670,500153,0,1,PAC2135,2.353.59,2018-01-28 15:33:47
1584671,500153,0,1,APP0662,138.00,2018-01-28 15:33:47
1584672,500153,0,1,MIC0036,64.99,2018-01-28 15:33:47
1584673,500153,0,1,APP1216,130.00,2018-01-28 15:33:47
1584674,500154,0,1,PAC2127,4.083.59,2018-01-28 15:34:08
1584675,500154,0,1,APP0662,138.00,2018-01-28 15:34:08
1584676,500154,0,1,MIC0036,64.99,2018-01-28 15:34:08
1584677,500154,0,1,APP1216,130.00,2018-01-28 15:34:08
1584678,500155,0,1,PAC2076,2.212.59,2018-01-28 15:34:28
1584679,500155,0,1,APP0662,138.00,2018-01-28 15:34:28
1584680,500155,0,1,MIC0036,64.99,2018-01-28 15:34:28
1584681,500155,0,1,APP1216,130.00,2018-01-28 15:34:28
1584682,500156,0,1,PAC2087,2.907.59,2018-01-28 15:34:49
1584683,500156,0,1,APP0662,138.00,2018-01-28 15:34:49
1584684,500156,0,1,MIC0036,64.99,2018-01-28 15:34:49
1584685,500156,0,1,APP1216,130.00,2018-01-28 15:34:49
1584686,499436,0,1,APP2677,5.917.00,2018-01-28 15:34:51
1584687,500157,0,1,PAC2105,3.354.59,2018-01-28 15:35:13
1584688,500157,0,1,APP0662,138.00,2018-01-28 15:35:13
1584689,500157,0,1,MIC0036,64.99,2018-01-28 15:35:13
1584690,500157,0,1,APP1216,130.00,2018-01-28 15:35:13
1584691,500158,0,1,PAC2130,4.130.59,2018-01-28 15:35:32
1584692,500158,0,1,APP0662,138.00,2018-01-28 15:35:32
1584693,500158,0,1,MIC0036,64.99,2018-01-28 15:35:32
1584694,500158,0,1,APP1216,130.00,2018-01-28 15:35:32
1584695,500159,0,1,PAC2123,3.466.59,2018-01-28 15:35:56
1584696,500159,0,1,APP0662,138.00,2018-01-28 15:35:56
1584697,500159,0,1,MIC0036,64.99,2018-01-28 15:35:56
1584698,500159,0,1,APP1216,130.00,2018-01-28 15:35:56
1584699,500160,0,1,PAC2107,3.628.59,2018-01-28 15:36:14
1584700,500160,0,1,APP0662,138.00,2018-01-28 15:36:14
1584701,500160,0,1,MIC0036,64.99,2018-01-28 15:36:14
1584702,500160,0,1,APP1216,130.00,2018-01-28 15:36:14
1584703,500161,0,1,PAC2142,3.153.59,2018-01-28 15:36:38
1584704,500161,0,1,APP0662,138.00,2018-01-28 15:36:38
1584705,500161,0,1,MIC0036,64.99,2018-01-28 15:36:38
1584706,500161,0,1,APP1216,130.00,2018-01-28 15:36:38
1584707,500162,0,1,APP2229,2.756.59,2018-01-28 15:37:01
1584708,500162,0,1,APP0662,138.00,2018-01-28 15:37:01
1584709,500162,0,1,MIC0036,64.99,2018-01-28 15:37:01
1584710,500162,0,1,APP1216,130.00,2018-01-28 15:37:01
1584711,500163,0,1,QNA0216,479.99,2018-01-28 15:37:07
1584713,500164,0,1,PAC2133,4.977.59,2018-01-28 15:37:20
1584714,500164,0,1,APP0662,138.00,2018-01-28 15:37:20
1584715,500164,0,1,MIC0036,64.99,2018-01-28 15:37:20
1584716,500164,0,1,APP1216,130.00,2018-01-28 15:37:20
1584717,500163,0,1,SYN0179,343.99,2018-01-28 15:37:25
1584719,500163,0,1,SYN0178,573.99,2018-01-28 15:37:40
1584720,500163,0,1,QNA0222,723.99,2018-01-28 15:37:51
1584723,500165,0,1,GTE0064,345.99,2018-01-28 15:43:04
1584725,500166,0,1,APP1652,734.00,2018-01-28 15:45:58
1584726,500166,0,2,ZAG0036,19.99,2018-01-28 15:45:58
1584727,500166,0,2,APP1190,61.00,2018-01-28 15:45:58
1584728,500166,0,1,ZAG0034,9.99,2018-01-28 15:45:58
1584729,500167,0,2,DLK0008,47.99,2018-01-28 15:50:25
1584730,500168,0,1,PAC2119,3.251.59,2018-01-28 15:51:48
1584732,500168,0,1,MAT0010,69.99,2018-01-28 15:52:23
1584740,500171,0,1,BEA0075,309.99,2018-01-28 16:06:16
1584741,500172,0,1,LGE0044,569.99,2018-01-28 16:07:10
1584744,500174,0,1,APP1199,1.859.00,2018-01-28 16:10:37
1584746,500175,0,1,APP1139,36.00,2018-01-28 16:12:31
1584752,500176,0,1,NOM0023,56.99,2018-01-28 16:15:44
1584754,500177,0,1,CRU0061,140.50,2018-01-28 16:19:43
1584755,500178,0,1,CRU0061,140.50,2018-01-28 16:21:13
1584756,500178,0,1,CRU0021,84.99,2018-01-28 16:21:56
1584757,499737,0,1,PAC2133,4.977.59,2018-01-28 16:22:02
1584759,500179,0,1,TOS0018,52.99,2018-01-28 16:22:59
1584762,500177,0,1,OWC0268,15.99,2018-01-28 16:24:12
1584764,500181,0,1,APP1630,864.00,2018-01-28 16:28:35
1584766,500182,0,1,MAC0137,11.99,2018-01-28 16:30:53
1584769,500182,0,1,SAT0047,11.99,2018-01-28 16:31:55
1584770,500182,0,1,SAT0014,9.99,2018-01-28 16:33:27
1584771,500183,0,1,WDT0183,129.99,2018-01-28 16:35:45
1584772,500184,0,1,APP2492,1.329.00,2018-01-28 16:47:16
1584774,500184,0,1,APP1190,54.00,2018-01-28 16:47:16
1584775,500184,0,1,OTT0175,19.99,2018-01-28 16:47:16
1584776,500185,0,1,APP2072,855.86,2018-01-28 16:47:26
1584778,500186,0,1,OTT0133,19.99,2018-01-28 16:49:25
1584779,500186,0,1,BEL0108,9.99,2018-01-28 16:49:25
1584780,500187,0,1,APP2613,57.00,2018-01-28 16:50:09
1584781,500188,0,1,SPE0189,36.99,2018-01-28 16:50:38
1584782,500189,0,1,OTT0135,19.99,2018-01-28 16:50:49
1584783,500189,0,1,BEL0108,9.99,2018-01-28 16:50:49
1584784,500190,0,2,SAM0122,181.99,2018-01-28 16:52:20
1584786,500191,0,3,NTE0013,16.99,2018-01-28 16:58:55
1584787,500192,0,1,DLL0049,146.99,2018-01-28 17:03:29
1584789,500193,0,1,BLM0016,132.99,2018-01-28 17:05:34
1584790,500194,0,1,WDT0367,69.99,2018-01-28 17:05:37
1584793,500196,0,1,MMW0015,22.99,2018-01-28 17:07:20
1584795,500198,0,1,WDT0249,193.00,2018-01-28 17:08:56
1584796,500199,0,1,STM0101,36.99,2018-01-28 17:08:57
1584800,500201,0,1,STM0104,29.99,2018-01-28 17:18:39
1584801,500199,0,1,ADN0049,19.99,2018-01-28 17:18:50
1584803,500199,0,2,ELA0024,15.99,2018-01-28 17:22:48
1584804,500202,0,1,APP0247,84.99,2018-01-28 17:22:49
1584807,500203,0,1,BEL0270,64.99,2018-01-28 17:28:18
1584808,500199,0,1,BEL0192,14.99,2018-01-28 17:28:21
1584810,500199,0,1,HOC0020,26.99,2018-01-28 17:29:03
1584812,500205,0,1,WDT0370,124.99,2018-01-28 17:30:25
1584817,500207,0,1,APP2492,1.329.00,2018-01-28 17:35:25
1584818,500206,0,2,OWC0256,18.99,2018-01-28 17:35:34
1584820,500208,0,1,APP2489,1.139.00,2018-01-28 17:37:53
1584823,500209,0,1,AP20028,1.005.59,2018-01-28 17:44:38
1584824,499156,0,1,OWC0035-2,71.89,2018-01-28 17:48:46
1584826,500211,0,1,APP2117,1.029.00,2018-01-28 17:50:23
1584827,500211,0,1,ZAG0036,19.99,2018-01-28 17:50:23
1584828,500211,0,1,APP1221,109.00,2018-01-28 17:50:23
1584829,500211,0,1,APP1020,61.00,2018-01-28 17:50:23
1584831,500212,0,1,APP2139,1.389.00,2018-01-28 17:51:02
1584832,500212,0,1,ZAG0036,19.99,2018-01-28 17:51:02
1584833,500212,0,1,APP1221,109.00,2018-01-28 17:51:02
1584834,500212,0,1,APP1020,61.00,2018-01-28 17:51:02
1584835,500213,0,1,APP2136,1.263.00,2018-01-28 17:51:38
1584836,500213,0,1,ZAG0036,19.99,2018-01-28 17:51:38
1584837,500213,0,1,APP1221,109.00,2018-01-28 17:51:38
1584838,500213,0,1,APP1020,61.00,2018-01-28 17:51:38
1584839,500214,0,1,APP2118,1.048.00,2018-01-28 17:52:15
1584840,500214,0,1,ZAG0036,19.99,2018-01-28 17:52:15
1584841,500214,0,1,APP1221,109.00,2018-01-28 17:52:15
1584842,500214,0,1,APP1020,61.00,2018-01-28 17:52:15
1584843,500215,0,1,PAC2127,4.083.59,2018-01-28 17:53:41
1584844,500216,0,1,ICA0089,78.99,2018-01-28 17:55:28
1584845,500217,0,1,WDT0370,124.99,2018-01-28 17:55:29
1584846,500218,0,1,MOP0093,25.49,2018-01-28 17:58:24
1584847,500218,0,1,WOE0008,6.99,2018-01-28 17:58:24
1584848,500219,0,1,BNQ0050,189.00,2018-01-28 18:00:21
1584849,500220,0,1,PAC2295,487.99,2018-01-28 18:00:33
1584850,500221,0,1,PHI0084,164.99,2018-01-28 18:01:12
1584851,500219,0,1,APP0930,1.468.59,2018-01-28 18:01:45
1584852,496193,0,1,OWC0036-2,92.99,2018-01-28 18:02:48
1584853,500219,0,1,MAT0010,69.99,2018-01-28 18:03:35
1584854,500222,0,1,WDT0141,98.99,2018-01-28 18:07:10
1584858,500224,0,1,WAC0167,87.99,2018-01-28 18:10:49
1584859,500225,0,2,SNS0019,179.00,2018-01-28 18:11:12
1584860,500225,0,1,SNS0021,299.00,2018-01-28 18:11:31
1584861,500226,0,1,PIE0088,18.99,2018-01-28 18:11:46
1584862,500225,0,1,SNS0030,799.00,2018-01-28 18:11:49
1584863,500227,0,1,ADN0042,72.99,2018-01-28 18:12:40
1584865,499395,0,1,XDO0046,16.99,2018-01-28 18:18:53
1584866,500201,0,1,APP1572,36.99,2018-01-28 18:19:00
1584867,500224,0,1,WAC0174,79.99,2018-01-28 18:19:56
1584868,497767,0,1,APP2082,1.849.59,2018-01-28 18:21:49
1584871,500229,0,1,APP2477,786.00,2018-01-28 18:24:52
1584873,500223,0,1,APP2501,386.00,2018-01-28 18:26:05
1584874,500230,0,1,PAC1944,4.326.59,2018-01-28 18:29:11
1584875,500230,0,1,APP1216,130.00,2018-01-28 18:29:11
1584876,500230,0,1,MIC0036,64.99,2018-01-28 18:29:11
1584877,500230,0,1,APP0664,229.00,2018-01-28 18:29:11
1584878,500231,0,1,PAC2159,7.261.59,2018-01-28 18:29:14
1584879,500231,0,1,APP1216,130.00,2018-01-28 18:29:14
1584880,500231,0,1,MIC0036,64.99,2018-01-28 18:29:14
1584881,500231,0,1,APP0664,229.00,2018-01-28 18:29:14
1584882,500232,0,1,APP2251,6.332.59,2018-01-28 18:29:17
1584883,500232,0,1,APP1216,130.00,2018-01-28 18:29:17
1584884,500232,0,1,MIC0036,64.99,2018-01-28 18:29:17
1584885,500232,0,1,APP0664,229.00,2018-01-28 18:29:17
1584886,500233,0,1,PAC2154,5.412.59,2018-01-28 18:29:20
1584887,500233,0,1,APP1216,130.00,2018-01-28 18:29:20
1584888,500233,0,1,MIC0036,64.99,2018-01-28 18:29:20
1584889,500233,0,1,APP0664,229.00,2018-01-28 18:29:20
1584890,500234,0,1,PAC1949,4.057.59,2018-01-28 18:29:23
1584891,500234,0,1,APP1216,130.00,2018-01-28 18:29:23
1584892,500234,0,1,MIC0036,64.99,2018-01-28 18:29:23
1584893,500234,0,1,APP0664,229.00,2018-01-28 18:29:23
1584895,500235,0,1,PAC1948,4.778.59,2018-01-28 18:29:26
1584896,500235,0,1,APP1216,130.00,2018-01-28 18:29:26
1584897,500235,0,1,MIC0036,64.99,2018-01-28 18:29:26
1584898,500235,0,1,APP0664,229.00,2018-01-28 18:29:26
1584899,500236,0,1,APP2023,4.102.59,2018-01-28 18:29:29
1584900,500236,0,1,APP1216,130.00,2018-01-28 18:29:29
1584901,500236,0,1,MIC0036,64.99,2018-01-28 18:29:29
1584902,500236,0,1,APP0664,229.00,2018-01-28 18:29:29
1584903,500237,0,1,PHI0059,48.99,2018-01-28 18:29:33
1584904,500238,0,1,APP2018,3.222.59,2018-01-28 18:29:33
1584905,500238,0,1,APP1216,130.00,2018-01-28 18:29:33
1584906,500238,0,1,MIC0036,64.99,2018-01-28 18:29:33
1584907,500238,0,1,APP0664,229.00,2018-01-28 18:29:33
1584908,500239,0,1,PAC1943,3.831.59,2018-01-28 18:29:40
1584909,500239,0,1,APP1216,130.00,2018-01-28 18:29:40
1584910,500239,0,1,MIC0036,64.99,2018-01-28 18:29:40
1584911,500239,0,1,APP0664,229.00,2018-01-28 18:29:40
1584912,500240,0,1,APP2246,4.338.59,2018-01-28 18:29:46
1584913,500240,0,1,APP1216,130.00,2018-01-28 18:29:46
1584914,500240,0,1,MIC0036,64.99,2018-01-28 18:29:46
1584915,500240,0,1,APP0664,229.00,2018-01-28 18:29:46
1584916,500241,0,1,PAC2158,6.766.59,2018-01-28 18:29:52
1584917,500241,0,1,APP1216,130.00,2018-01-28 18:29:52
1584918,500241,0,1,MIC0036,64.99,2018-01-28 18:29:52
1584919,500241,0,1,APP0664,229.00,2018-01-28 18:29:52
1584920,500242,0,1,PAC1945,3.831.59,2018-01-28 18:29:59
1584921,500242,0,1,APP1216,130.00,2018-01-28 18:29:59
1584922,500242,0,1,MIC0036,64.99,2018-01-28 18:29:59
1584923,500242,0,1,APP0664,229.00,2018-01-28 18:29:59
1584924,500243,0,1,PAC1947,4.283.59,2018-01-28 18:30:05
1584925,500243,0,1,APP1216,130.00,2018-01-28 18:30:05
1584926,500243,0,1,MIC0036,64.99,2018-01-28 18:30:05
1584927,500243,0,1,APP0664,229.00,2018-01-28 18:30:05
