order_id,created_date,total_paid,state
468884,2017-12-21 16:18:40,2967.59,Pending
468885,2017-12-21 16:07:32,68.0,Shopping Basket
468886,2017-12-21 16:09:48,1159.0,Shopping Basket
468887,2017-12-21 16:10:02,872.0,Shopping Basket
468889,2017-12-21 16:22:48,954.99,Shopping Basket
468890,2017-12-21 16:26:45,253.98,Shopping Basket
468891,2017-12-21 16:27:10,79.99,Shopping Basket
468892,2017-12-21 18:01:59,155.99,Completed
468893,2017-12-21 16:41:06,404.18,Completed
468894,2017-12-21 16:44:17,1884.99,Completed
468895,2017-12-21 16:49:06,520.97,Completed
468896,2017-12-21 16:41:43,152.99,Shopping Basket
468897,2017-12-21 16:44:27,362.0,Shopping Basket
468898,2017-12-21 16:46:36,36.99,Shopping Basket
468899,2017-12-21 16:50:52,103.98,Place Order
468900,2017-12-21 16:53:52,1056.34,Place Order
468901,2017-12-21 16:56:53,1258.99,Completed
468902,2017-12-21 16:55:04,265.05,Shopping Basket
468903,2017-12-21 16:57:02,1979.0,Shopping Basket
468904,2017-12-21 17:03:14,359.0,Shopping Basket
468905,2017-12-21 17:06:31,0.0,Shopping Basket
468906,2017-12-21 17:06:59,959.0,Shopping Basket
468907,2017-12-21 17:16:54,26.98,Completed
468908,2017-12-21 17:23:16,788.98,Completed
468919,2017-12-21 17:19:57,359.0,Shopping Basket
468921,2017-12-21 17:20:30,183.33,Shopping Basket
468922,2017-12-21 17:25:42,39.98,Completed
468923,2017-12-21 17:21:50,793.0,Place Order
468924,2017-12-21 17:25:13,76.98,Completed
468925,2017-12-21 17:26:29,691.99,Place Order
468926,2017-12-21 17:27:37,43.0,Shopping Basket
468927,2017-12-21 17:27:50,139.98,Shopping Basket
468928,2017-12-21 17:31:43,28.98,Completed
468929,2017-12-21 17:29:07,937.22,Shopping Basket
468930,2017-12-21 17:34:31,62.99,Shopping Basket
468931,2017-12-21 17:35:44,289.0,Shopping Basket
468932,2017-12-21 17:36:44,32.15,Shopping Basket
468933,2017-12-21 17:44:25,32.98,Completed
468934,2017-12-21 17:41:34,10.99,Shopping Basket
468935,2017-12-21 17:41:39,219.37,Shopping Basket
468936,2017-12-21 17:41:53,19.99,Shopping Basket
468937,2017-12-21 17:55:39,32.98,Completed
468938,2017-12-21 17:49:28,18.99,Pending
468939,2017-12-21 17:47:54,738.0,Shopping Basket
468940,2017-12-21 17:57:06,41.98,Completed
468941,2017-12-21 17:52:21,36.98,Completed
468942,2017-12-21 20:47:58,371.98,Completed
468943,2017-12-21 18:09:42,3049.0,Completed
468944,2017-12-21 17:50:25,91.08,Shopping Basket
468945,2017-12-21 17:51:30,6.59,Shopping Basket
468946,2017-12-21 17:51:36,6.59,Shopping Basket
468947,2017-12-21 17:51:51,691.99,Place Order
468948,2017-12-21 17:55:30,359.0,Shopping Basket
468949,2017-12-21 17:56:48,555.0,Shopping Basket
468950,2017-12-21 17:57:05,239.0,Shopping Basket
468951,2017-12-22 15:35:49,276.77,Completed
468952,2017-12-21 18:02:08,2105.99,Place Order
468953,2017-12-21 18:03:31,0.0,Shopping Basket
468954,2017-12-21 18:04:42,225.99,Place Order
468955,2017-12-21 18:07:22,977.84,Place Order
468956,2017-12-21 18:08:47,1073.99,Place Order
468957,2017-12-21 18:11:23,66.97,Completed
468958,2017-12-21 18:30:43,1067.0,Completed
468959,2017-12-21 18:13:59,872.0,Cancelled
468960,2017-12-21 18:47:51,165.99,Pending
468961,2017-12-21 18:13:20,734.0,Shopping Basket
468962,2017-12-21 18:22:57,112.78,Completed
468963,2017-12-21 18:27:49,199.0,Pending
468964,2017-12-21 18:26:05,34.99,Place Order
468965,2017-12-21 18:33:45,26.99,Shopping Basket
468966,2017-12-21 18:40:00,91.08,Pending
468967,2017-12-21 18:36:39,442.58,Shopping Basket
468968,2017-12-21 18:37:46,24.99,Shopping Basket
468969,2017-12-21 18:37:46,42.99,Shopping Basket
468970,2017-12-21 18:39:17,8.99,Shopping Basket
468971,2017-12-21 18:42:52,219.0,Shopping Basket
468972,2017-12-21 18:44:09,1512.19,Shopping Basket
468973,2017-12-21 18:46:15,53.2,Place Order
468974,2017-12-21 18:56:47,39.98,Completed
468975,2017-12-21 18:58:10,29.98,Completed
468976,2017-12-21 18:54:29,13.99,Shopping Basket
468977,2017-12-21 18:56:23,1399.0,Shopping Basket
468978,2017-12-21 18:56:23,351.85,Shopping Basket
468979,2017-12-21 18:57:58,32.99,Shopping Basket
468980,2017-12-21 19:38:24,176.99,Pending
468981,2017-12-21 18:58:57,0.0,Place Order
468982,2017-12-21 19:00:57,0.0,Place Order
468983,2017-12-21 19:12:15,19.99,Pending
468984,2017-12-21 19:03:16,0.0,Place Order
468985,2017-12-21 19:28:13,1310.79,Cancelled
468986,2017-12-21 19:06:00,105.99,Place Order
468987,2017-12-21 19:09:32,33.28,Shopping Basket
468988,2017-12-21 19:45:23,49.98,Completed
468989,2017-12-21 19:13:22,194.99,Shopping Basket
468990,2017-12-21 19:16:20,301.97,Shopping Basket
468991,2017-12-21 19:20:30,149.99,Shopping Basket
468992,2017-12-21 19:21:14,0.0,Place Order
468993,2017-12-21 19:30:53,43.0,Shopping Basket
468994,2017-12-21 19:31:34,189.99,Shopping Basket
468995,2017-12-21 19:31:48,46.74,Place Order
468996,2017-12-21 19:41:02,2140.58,Completed
468997,2017-12-21 19:47:41,67.98,Completed
468998,2017-12-21 19:51:55,1205.99,Completed
468999,2017-12-21 19:40:44,109.0,Place Order
469000,2017-12-21 19:42:28,890.02,Shopping Basket
469001,2017-12-21 19:44:43,1254.0,Shopping Basket
469002,2017-12-21 19:47:59,47.98,Completed
469003,2017-12-21 19:45:41,2133.59,Shopping Basket
469004,2017-12-21 19:49:18,4.99,Place Order
469005,2017-12-21 19:49:26,42.0,Place Order
469006,2017-12-21 19:50:06,107.57,Place Order
469007,2017-12-21 19:54:25,31.99,Shopping Basket
469008,2017-12-21 19:56:02,0.0,Shopping Basket
469009,2017-12-21 19:56:38,28.28,Shopping Basket
469010,2017-12-21 19:57:01,1165.99,Place Order
469011,2017-12-21 19:58:53,1159.0,Place Order
469012,2017-12-21 20:01:39,1384.59,Shopping Basket
469013,2017-12-21 20:02:04,93.79,Shopping Basket
469014,2017-12-21 20:03:34,25.49,Shopping Basket
469015,2017-12-21 20:06:15,0.0,Place Order
469016,2017-12-21 20:06:39,134.99,Shopping Basket
469017,2017-12-21 20:08:31,6.99,Shopping Basket
469018,2017-12-21 20:13:14,99.98,Completed
469019,2017-12-21 20:19:48,467.99,Pending
469020,2017-12-21 20:15:33,173.31,Place Order
469021,2017-12-21 20:17:21,19.99,Place Order
469022,2017-12-21 20:18:58,89.99,Shopping Basket
469023,2017-12-22 20:35:05,455.99,Completed
469024,2017-12-21 20:27:02,29.99,Shopping Basket
469025,2017-12-21 22:24:20,2699.0,Cancelled
469026,2017-12-21 20:28:42,308.59,Place Order
469027,2017-12-21 20:31:15,54.88,Shopping Basket
469028,2017-12-21 20:31:15,3462.0,Shopping Basket
469029,2017-12-21 20:33:17,118.87,Shopping Basket
469030,2017-12-21 20:35:47,0.0,Place Order
469031,2017-12-21 20:39:19,211.98,Completed
469032,2017-12-21 20:36:59,793.0,Shopping Basket
469033,2017-12-21 20:38:45,362.0,Shopping Basket
469034,2017-12-21 20:41:38,243.96,Place Order
469035,2017-12-21 21:01:36,97.98,Completed
469036,2017-12-21 20:48:21,198.97,Pending
469037,2017-12-21 20:47:41,451.0,Shopping Basket
469038,2017-12-21 20:50:18,42.93,Completed
469039,2017-12-21 20:53:38,246.96,Completed
469040,2017-12-21 22:08:35,24.97,Completed
469041,2017-12-21 20:51:50,7.8,Shopping Basket
469042,2017-12-21 20:52:10,13.49,Shopping Basket
469043,2017-12-21 21:08:44,74.99,Pending
469044,2017-12-21 23:20:10,126.99,Completed
469045,2017-12-21 20:59:04,67.8,Shopping Basket
469046,2017-12-23 15:37:37,1399.0,Cancelled
469047,2017-12-21 20:59:18,1399.0,Place Order
469048,2017-12-21 21:03:10,1159.0,Shopping Basket
469049,2017-12-21 21:04:38,4.99,Place Order
469050,2017-12-21 21:07:12,393.28,Shopping Basket
469051,2017-12-21 21:07:52,692.05,Place Order
469052,2017-12-21 21:08:57,82.99,Shopping Basket
469053,2017-12-21 21:11:03,103.98,Place Order
469054,2017-12-21 21:12:04,626.0,Place Order
469055,2017-12-21 21:18:53,103.98,Cancelled
469056,2017-12-21 21:14:56,1384.59,Place Order
469057,2017-12-21 21:15:35,793.0,Place Order
469058,2017-12-21 21:15:42,23.98,Place Order
469059,2017-12-21 21:23:17,1676.0,Completed
469060,2017-12-21 21:22:36,444.97,Shopping Basket
469061,2017-12-21 21:24:46,205.99,Shopping Basket
469062,2017-12-21 21:24:58,381.52,Shopping Basket
469063,2017-12-21 21:32:42,20.98,Completed
469064,2017-12-21 21:37:11,82.0,Shopping Basket
469065,2017-12-21 21:51:46,89.27,Completed
469066,2017-12-21 21:40:17,793.0,Shopping Basket
469067,2017-12-21 21:41:31,2099.0,Place Order
469068,2017-12-21 21:45:57,22.99,Shopping Basket
469069,2017-12-21 21:53:44,19.99,Pending
469070,2017-12-21 21:51:16,0.0,Shopping Basket
469071,2017-12-21 22:01:54,129.99,Shopping Basket
469072,2017-12-21 22:03:04,1869.0,Shopping Basket
469073,2017-12-21 22:13:43,166.96,Completed
469074,2017-12-21 22:05:00,165.98,Shopping Basket
469075,2017-12-21 22:07:47,0.0,Place Order
469076,2017-12-21 22:10:30,10.99,Shopping Basket
469077,2017-12-21 22:51:50,61.96,Completed
469078,2017-12-21 22:34:06,194.98,Completed
469079,2017-12-21 22:31:44,366.98,Completed
469080,2017-12-21 22:29:56,1999.0,Shopping Basket
469081,2017-12-21 22:30:49,19.99,Shopping Basket
469082,2017-12-21 22:31:28,0.0,Place Order
469083,2017-12-21 22:51:39,74.98,Completed
469084,2017-12-21 22:47:28,158.99,Shopping Basket
469085,2017-12-21 22:50:00,3225.59,Shopping Basket
469086,2017-12-21 22:58:40,43.99,Completed
469087,2017-12-21 22:56:23,0.0,Shopping Basket
469088,2017-12-21 22:57:53,2527.59,Place Order
469089,2017-12-21 22:58:17,56.0,Place Order
469090,2017-12-21 23:00:23,0.0,Shopping Basket
469091,2017-12-21 23:14:34,124.79,Shopping Basket
469092,2017-12-21 23:15:53,40.98,Shopping Basket
469093,2017-12-21 23:21:14,29.99,Place Order
469094,2017-12-21 23:27:16,626.0,Completed
469095,2017-12-21 23:33:35,462.14,Shopping Basket
469096,2017-12-21 23:37:54,99.98,Completed
469097,2017-12-21 23:35:24,0.0,Shopping Basket
469098,2017-12-21 23:40:30,82.0,Place Order
469099,2017-12-21 23:41:47,130.5,Shopping Basket
469100,2017-12-21 23:45:18,130.5,Pending
469101,2017-12-21 23:44:15,92.98,Shopping Basket
469102,2017-12-21 23:44:27,0.0,Shopping Basket
469103,2017-12-21 23:44:58,14.99,Place Order
469104,2017-12-21 23:45:27,425.59,Shopping Basket
469105,2017-12-22 09:59:33,898.95,Cancelled
469106,2017-12-22 00:43:38,1368.0,Completed
469107,2017-12-21 23:55:28,22.99,Shopping Basket
469108,2017-12-23 13:53:23,49.99,Pending
469109,2017-12-22 00:00:08,24.29,Shopping Basket
469110,2017-12-22 00:03:10,23.99,Shopping Basket
469111,2017-12-22 00:09:17,22.99,Shopping Basket
469112,2017-12-22 00:10:03,475.99,Place Order
469113,2017-12-22 00:17:06,31.99,Shopping Basket
469114,2017-12-22 00:18:00,1159.0,Place Order
469115,2017-12-22 00:23:53,39.99,Shopping Basket
469116,2017-12-22 00:25:51,1788.0,Shopping Basket
469117,2017-12-22 00:29:34,0.0,Shopping Basket
469118,2017-12-22 00:29:44,626.0,Place Order
469119,2017-12-22 15:24:19,243.99,Completed
469120,2017-12-22 00:32:40,0.0,Shopping Basket
469121,2017-12-22 00:42:12,34.99,Shopping Basket
469122,2017-12-22 00:45:17,174.97,Completed
469123,2017-12-22 00:42:43,525.99,Place Order
469124,2017-12-22 00:44:03,473.95,Shopping Basket
469125,2017-12-22 00:50:58,1159.0,Cancelled
469126,2017-12-22 11:55:56,26.98,Completed
469127,2017-12-23 08:38:46,74.98,Completed
469128,2017-12-22 00:51:29,59.99,Shopping Basket
469129,2017-12-22 00:52:51,1610.42,Shopping Basket
469130,2017-12-22 01:04:25,173.97,Completed
469131,2017-12-22 00:59:52,2176.71,Shopping Basket
469132,2017-12-22 01:00:33,326.98,Place Order
469133,2017-12-22 01:03:27,519.0,Shopping Basket
469134,2017-12-22 01:05:39,2437.59,Place Order
469135,2017-12-22 01:07:42,19.99,Shopping Basket
469136,2017-12-22 01:08:28,4.99,Place Order
469137,2017-12-22 01:09:44,17.99,Shopping Basket
469138,2017-12-22 01:11:57,866.0,Shopping Basket
469139,2017-12-22 01:16:56,489.99,Shopping Basket
469140,2017-12-22 01:20:31,25.6,Shopping Basket
469141,2017-12-22 01:31:24,358.38,Shopping Basket
469142,2017-12-22 04:23:43,339.99,Pending
469143,2017-12-22 01:49:52,26.99,Shopping Basket
469144,2017-12-22 01:57:11,793.0,Place Order
469145,2017-12-22 01:58:32,1154.98,Shopping Basket
469146,2017-12-22 02:04:45,19.98,Completed
469147,2017-12-22 02:05:40,69.99,Shopping Basket
469148,2017-12-22 02:46:35,0.0,Shopping Basket
469149,2017-12-22 02:47:29,169.94,Shopping Basket
469150,2017-12-22 03:17:45,43.98,Completed
469151,2017-12-22 03:32:58,14.98,Completed
469152,2017-12-22 03:40:00,2134.0,Place Order
469153,2017-12-22 04:03:04,936.59,Shopping Basket
469154,2017-12-22 04:10:09,409.0,Shopping Basket
469155,2017-12-22 04:16:43,329.99,Shopping Basket
469156,2017-12-22 04:16:58,1159.0,Place Order
469157,2017-12-22 04:43:54,379.0,Shopping Basket
469158,2017-12-22 05:19:41,117.27,Shopping Basket
469159,2017-12-22 05:38:19,2559.0,Shopping Basket
469160,2017-12-22 05:41:32,343.99,Shopping Basket
469161,2017-12-22 05:42:46,381.52,Shopping Basket
469162,2017-12-22 08:04:24,83.98,Completed
469163,2017-12-22 06:28:35,19.99,Shopping Basket
469164,2017-12-22 06:30:16,269.0,Shopping Basket
469165,2017-12-22 06:34:57,129.99,Place Order
469166,2017-12-22 06:40:54,0.0,Shopping Basket
469167,2017-12-22 06:47:07,1979.0,Shopping Basket
469168,2017-12-22 07:08:20,718.0,Shopping Basket
469169,2017-12-22 07:14:15,1352.0,Shopping Basket
469170,2017-12-22 07:19:35,1067.0,Place Order
469171,2017-12-22 07:48:57,26.99,Cancelled
469172,2017-12-22 07:48:41,107.99,Shopping Basket
469173,2017-12-22 07:52:36,0.0,Shopping Basket
469174,2017-12-22 07:53:36,138.98,Place Order
469175,2017-12-22 08:00:31,12.99,Pending
469176,2017-12-22 07:57:42,19.99,Shopping Basket
469177,2017-12-22 08:17:58,64.99,Shopping Basket
469178,2017-12-22 08:22:09,36.99,Shopping Basket
469179,2017-12-22 08:43:31,28.97,Completed
469180,2017-12-22 08:41:03,14.99,Shopping Basket
469181,2017-12-22 08:41:14,322.31,Place Order
469182,2017-12-22 08:45:41,19.99,Pending
469183,2017-12-22 08:50:59,24.98,Completed
469184,2017-12-22 08:42:28,0.0,Place Order
469185,2017-12-22 11:13:15,24.98,Completed
469186,2017-12-22 08:43:49,53.0,Place Order
469187,2017-12-22 08:44:01,3.99,Place Order
469188,2017-12-22 08:49:08,28.97,Cancelled
469189,2017-12-22 08:44:30,175.99,Shopping Basket
469190,2017-12-22 08:45:16,11.99,Shopping Basket
469191,2017-12-22 08:45:25,4.99,Place Order
469192,2017-12-22 08:48:58,24.98,Completed
469193,2017-12-22 08:45:59,11.99,Shopping Basket
469194,2017-12-22 08:47:14,23.98,Completed
469195,2017-12-22 08:46:13,0.0,Shopping Basket
469196,2017-12-22 08:46:17,27.39,Shopping Basket
469197,2017-12-22 08:47:54,16.98,Completed
469198,2017-12-22 08:55:21,24.98,Completed
469199,2017-12-22 08:46:44,0.0,Place Order
469200,2017-12-22 08:52:08,19.99,Completed
469201,2017-12-22 08:46:58,4.99,Place Order
469202,2017-12-22 08:47:07,386.0,Place Order
469203,2017-12-22 09:00:11,24.98,Completed
469204,2017-12-22 09:04:56,55.26,Completed
469205,2017-12-22 08:49:12,15.98,Completed
469206,2017-12-22 09:04:27,31.94,Pending
469207,2017-12-22 08:48:59,0.0,Shopping Basket
469208,2017-12-22 08:49:41,19.99,Shopping Basket
469209,2017-12-22 08:49:44,19.99,Shopping Basket
469210,2017-12-22 08:50:05,0.0,Place Order
469211,2017-12-22 08:50:05,11.99,Shopping Basket
469212,2017-12-22 08:56:53,24.98,Completed
469213,2017-12-22 08:50:38,11.99,Shopping Basket
469214,2017-12-22 08:50:51,19.99,Shopping Basket
469215,2017-12-22 08:59:46,23.98,Completed
469216,2017-12-22 09:02:24,363.99,Completed
469217,2017-12-22 09:01:11,24.98,Completed
469218,2017-12-22 08:51:11,0.0,Place Order
469219,2017-12-22 08:53:44,15.98,Completed
469220,2017-12-22 08:52:01,0.0,Shopping Basket
469221,2017-12-22 08:54:57,11.99,Pending
469222,2017-12-22 08:55:31,26.98,Completed
469223,2017-12-22 09:18:43,26.97,Completed
469224,2017-12-22 08:53:22,19.99,Shopping Basket
469225,2017-12-22 09:58:35,23.98,Completed
469226,2017-12-22 08:56:25,24.98,Completed
469227,2017-12-22 08:53:56,47.96,Shopping Basket
469228,2017-12-22 08:54:00,33.98,Shopping Basket
469229,2017-12-22 08:55:50,19.99,Cancelled
469230,2017-12-22 08:54:41,0.0,Place Order
469231,2017-12-22 08:54:45,0.0,Place Order
469232,2017-12-22 08:55:10,0.0,Place Order
469233,2017-12-22 09:02:12,19.99,Pending
469234,2017-12-22 09:00:20,362.78,Completed
469235,2017-12-22 08:56:00,0.0,Place Order
469236,2017-12-22 08:56:17,19.99,Shopping Basket
469237,2017-12-22 08:58:47,15.98,Completed
469238,2017-12-22 08:56:32,6.99,Place Order
469239,2017-12-22 08:56:38,19.99,Shopping Basket
469240,2017-12-22 09:09:03,24.98,Completed
469241,2017-12-22 12:35:38,11.99,Pending
469242,2017-12-22 08:59:44,19.99,Pending
469243,2017-12-22 09:00:17,23.98,Completed
469244,2017-12-22 09:05:24,19.99,Pending
469245,2017-12-22 11:30:39,16.98,Completed
469246,2017-12-22 09:05:45,154.97,Completed
469247,2017-12-22 09:08:42,26.98,Completed
469248,2017-12-22 08:58:42,0.0,Place Order
469249,2017-12-22 08:59:08,19.0,Shopping Basket
469250,2017-12-22 09:10:07,24.98,Completed
469251,2017-12-22 08:59:20,99.0,Shopping Basket
469252,2017-12-22 08:59:20,19.99,Shopping Basket
469253,2017-12-22 09:00:24,4.99,Place Order
469254,2017-12-22 09:00:56,4.99,Place Order
469255,2017-12-22 17:48:44,19.99,Pending
469256,2017-12-22 09:02:31,19.99,Pending
469257,2017-12-22 09:11:05,18.98,Completed
469258,2017-12-22 09:01:36,0.0,Place Order
469259,2017-12-22 09:09:56,24.98,Completed
469260,2017-12-22 09:08:54,19.99,Pending
469261,2017-12-22 09:02:15,16.99,Shopping Basket
469262,2017-12-22 09:02:52,0.0,Place Order
469263,2017-12-22 09:06:50,24.98,Completed
469264,2017-12-22 09:03:52,107.79,Shopping Basket
469265,2017-12-22 09:30:26,59.96,Completed
469266,2017-12-22 09:04:44,19.99,Shopping Basket
469267,2017-12-22 09:05:38,0.0,Place Order
469268,2017-12-22 10:20:37,224.98,Pending
469269,2017-12-22 09:20:20,16.98,Completed
469270,2017-12-22 09:06:51,19.99,Shopping Basket
469271,2017-12-22 09:10:53,19.99,Pending
469272,2017-12-22 09:07:33,62.98,Shopping Basket
469273,2017-12-22 09:07:50,38.98,Shopping Basket
469274,2017-12-22 09:08:35,20.98,Place Order
469275,2017-12-23 15:08:52,209.89,Completed
469276,2017-12-22 09:11:43,1159.0,Shopping Basket
469277,2017-12-22 09:15:41,16.98,Completed
469278,2017-12-22 09:12:26,4.99,Place Order
469279,2017-12-22 09:20:12,28.98,Completed
469280,2017-12-22 09:13:19,4.99,Place Order
469281,2017-12-22 09:24:21,24.98,Completed
469282,2017-12-22 09:34:25,24.98,Completed
469283,2017-12-22 09:15:31,11.99,Pending
469284,2017-12-22 11:37:34,23.98,Completed
469285,2017-12-22 09:14:46,0.0,Place Order
469286,2017-12-22 09:15:34,3.99,Place Order
469287,2017-12-22 09:17:49,19.99,Pending
469288,2017-12-22 09:18:24,40.97,Completed
469289,2017-12-22 09:17:12,19.99,Shopping Basket
469290,2017-12-22 09:17:22,132.99,Shopping Basket
469291,2017-12-22 09:20:17,19.99,Pending
469292,2017-12-22 09:20:00,15.98,Completed
469293,2017-12-22 09:19:05,16.99,Shopping Basket
469294,2017-12-22 09:19:05,0.0,Place Order
469295,2017-12-22 09:24:31,27.98,Completed
469296,2017-12-22 09:19:23,129.99,Place Order
469297,2017-12-22 09:19:46,19.99,Shopping Basket
469298,2017-12-22 09:22:01,19.99,Pending
469299,2017-12-22 09:20:14,4.99,Place Order
469300,2017-12-22 09:20:16,19.99,Completed
469301,2017-12-22 09:31:05,19.99,Pending
469302,2017-12-22 09:21:42,11.99,Shopping Basket
469303,2017-12-22 09:25:44,11.99,Pending
469304,2017-12-22 09:34:29,26.98,Completed
469305,2017-12-22 09:22:47,0.0,Shopping Basket
469306,2017-12-22 09:22:53,626.0,Place Order
469307,2017-12-22 09:28:15,15.98,Completed
469308,2017-12-22 09:23:22,11.99,Shopping Basket
469309,2017-12-22 09:32:09,15.98,Completed
469310,2017-12-22 09:30:58,41.98,Pending
469311,2017-12-22 09:38:11,11.99,Pending
469312,2017-12-22 09:24:04,19.99,Shopping Basket
469313,2017-12-22 09:27:16,19.99,Pending
469314,2017-12-22 09:25:22,19.99,Shopping Basket
469315,2017-12-22 09:29:25,221.17,Pending
469316,2017-12-22 09:33:52,19.99,Pending
469317,2017-12-23 14:07:03,67.97,Cancelled
469318,2017-12-22 09:38:56,28.97,Completed
469319,2017-12-22 09:29:23,1159.0,Shopping Basket
469320,2017-12-22 09:31:10,19.99,Pending
469321,2017-12-22 09:41:06,15.98,Completed
469322,2017-12-22 09:32:40,16.98,Completed
469323,2017-12-22 09:30:19,793.0,Place Order
469324,2017-12-22 09:32:04,768.58,Cancelled
469325,2017-12-22 09:32:15,3.99,Place Order
469326,2017-12-22 09:33:24,44.28,Pending
469327,2017-12-22 09:34:15,793.0,Shopping Basket
469328,2017-12-22 09:34:43,0.0,Place Order
469329,2017-12-22 09:38:51,24.98,Completed
469330,2017-12-22 09:49:33,24.98,Completed
469331,2017-12-22 09:38:59,26.98,Completed
469332,2017-12-22 09:39:32,19.99,Pending
469333,2017-12-22 09:38:43,19.99,Cancelled
469334,2017-12-22 09:37:18,19.99,Shopping Basket
469335,2017-12-22 09:38:27,24.98,Completed
469336,2018-01-17 11:19:36,21.98,Completed
469337,2017-12-22 09:38:26,199.0,Shopping Basket
469338,2017-12-22 09:40:49,24.98,Completed
469339,2017-12-22 09:39:41,24.98,Completed
469340,2017-12-22 09:45:19,24.98,Completed
469341,2017-12-22 10:08:05,64.98,Pending
469342,2017-12-22 09:47:52,84.98,Cancelled
469343,2017-12-22 09:43:07,16.98,Completed
469344,2017-12-22 09:51:17,74.98,Completed
469345,2017-12-22 09:59:32,793.0,Completed
469346,2017-12-22 09:42:11,19.99,Pending
469347,2017-12-22 10:53:24,19.99,Pending
469348,2017-12-22 09:44:27,4.99,Place Order
469349,2017-12-22 09:45:41,0.0,Place Order
469350,2017-12-22 09:45:46,0.0,Place Order
469351,2017-12-22 09:46:34,0.0,Place Order
469352,2017-12-22 09:47:12,4.99,Place Order
469353,2017-12-22 09:55:02,24.98,Completed
469354,2017-12-22 09:52:23,26.98,Completed
469355,2017-12-22 10:12:22,16.98,Cancelled
469356,2017-12-22 09:50:25,14.44,Place Order
469357,2017-12-22 09:51:13,381.52,Shopping Basket
469358,2017-12-22 09:51:18,11.99,Shopping Basket
469359,2017-12-22 09:54:49,23.98,Completed
469360,2017-12-22 09:51:58,3285.0,Shopping Basket
469361,2017-12-22 09:52:33,0.0,Place Order
469362,2017-12-22 09:58:00,15.98,Completed
469363,2017-12-22 09:52:59,2.99,Place Order
469364,2017-12-22 09:53:00,11.99,Shopping Basket
469365,2017-12-22 09:53:16,51.98,Shopping Basket
469366,2017-12-22 09:53:27,0.0,Place Order
469367,2017-12-22 10:07:07,2319.0,Pending
469368,2017-12-22 09:54:28,0.0,Shopping Basket
469369,2017-12-22 09:54:35,3.99,Place Order
469370,2017-12-22 09:57:02,39.98,Pending
469371,2017-12-22 10:05:00,84.98,Completed
469372,2017-12-22 09:56:02,362.0,Shopping Basket
469373,2017-12-22 12:05:03,23.98,Completed
469374,2017-12-22 09:56:55,19.99,Shopping Basket
469375,2017-12-22 09:57:11,6.99,Place Order
469376,2017-12-22 09:57:35,25.97,Place Order
469377,2017-12-22 09:57:59,22.99,Place Order
469378,2017-12-22 09:58:50,1389.0,Shopping Basket
469379,2017-12-22 09:59:29,235.53,Shopping Basket
469380,2017-12-22 10:01:42,19.99,Pending
469381,2017-12-22 10:07:19,23.98,Completed
469382,2017-12-22 10:05:49,11.99,Cancelled
469383,2017-12-22 10:08:45,19.99,Pending
469384,2017-12-22 10:05:55,26.98,Completed
469385,2017-12-22 10:06:44,19.99,Pending
469386,2017-12-22 10:07:05,23.98,Completed
469387,2017-12-22 10:07:36,16.98,Completed
469388,2017-12-22 10:04:51,0.0,Place Order
469389,2017-12-22 10:05:26,0.0,Place Order
469390,2017-12-22 10:07:19,24.98,Completed
469391,2017-12-22 10:06:03,11.99,Shopping Basket
469392,2017-12-22 10:06:17,362.0,Place Order
469393,2017-12-22 10:08:51,24.98,Completed
469394,2017-12-22 10:38:12,16.98,Completed
469395,2017-12-22 10:08:56,19.99,Pending
469396,2017-12-22 10:10:04,24.98,Completed
469397,2017-12-22 10:07:03,11.99,Shopping Basket
469398,2017-12-22 10:21:09,19.99,Pending
469399,2017-12-22 10:09:26,15.98,Completed
469400,2017-12-22 10:08:17,19.0,Place Order
469401,2017-12-22 10:09:14,3721.59,Shopping Basket
469402,2017-12-22 10:12:03,16.98,Completed
469403,2017-12-22 10:10:25,11.99,Shopping Basket
469404,2017-12-22 10:28:48,23.98,Completed
469405,2017-12-22 10:42:45,19.99,Pending
469406,2017-12-22 10:11:57,19.99,Shopping Basket
469407,2017-12-22 10:31:41,373.58,Completed
469408,2017-12-22 10:14:23,19.99,Pending
469409,2017-12-22 10:37:49,36.97,Completed
469410,2017-12-22 10:17:10,24.98,Completed
469411,2017-12-22 10:35:26,351.57,Completed
469412,2017-12-22 10:15:26,19.99,Shopping Basket
469413,2017-12-22 10:16:25,389.99,Shopping Basket
469414,2017-12-22 10:17:49,256.98,Shopping Basket
469415,2017-12-22 10:19:24,19.99,Shopping Basket
469416,2017-12-22 10:23:43,24.98,Completed
469417,2017-12-22 10:23:54,24.98,Completed
469418,2017-12-22 10:21:14,287.58,Shopping Basket
469419,2017-12-22 10:46:24,89.27,Completed
469420,2017-12-22 10:46:46,23.98,Completed
469421,2017-12-22 10:24:10,24.98,Completed
469422,2017-12-22 10:28:36,899.0,Completed
469423,2017-12-22 11:41:54,59.97,Completed
469424,2017-12-22 10:23:45,11.99,Shopping Basket
469425,2017-12-22 10:28:09,24.98,Completed
469426,2017-12-22 10:25:09,19.99,Shopping Basket
469427,2017-12-22 10:26:03,111.98,Shopping Basket
469428,2017-12-22 10:29:47,24.98,Completed
469429,2017-12-22 10:28:44,11.99,Shopping Basket
469430,2017-12-22 10:42:32,898.95,Completed
469431,2017-12-22 10:32:16,16.98,Completed
469432,2017-12-22 10:33:30,24.98,Completed
469433,2017-12-22 10:34:24,23.98,Completed
469434,2017-12-22 10:34:32,1875.99,Completed
